PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight
131270_E02001787,13147_E00043809,E02001787,E00043809,2,33,2,Single,TRUE,Employed,9,5340,FALSE,FALSE,FALSE,66
128195_E02001787,25749_E00043817,E02001787,E00043817,1,17,2,Single,FALSE,Employed,7,5600,FALSE,FALSE,FALSE,64
131087_E02001787,55273_E00043817,E02001787,E00043817,2,28,2,Single,TRUE,Employed,3,14950,FALSE,FALSE,FALSE,52
134638_E02001788,52381_E00043723,E02001788,E00043723,1,43,2,Married,TRUE,Employed,1,42880,TRUE,TRUE,FALSE,58
137212_E02001788,52381_E00043723,E02001788,E00043723,2,34,2,Married,TRUE,Employed,2,22980,TRUE,TRUE,FALSE,53
134214_E02001788,32365_E00043725,E02001788,E00043725,1,31,2,Single,FALSE,Unemployed,9,23510,TRUE,TRUE,TRUE,132
138301_E02001788,3884_E00043725,E02001788,E00043725,2,60,2,Single,FALSE,Employed,1,49660,FALSE,FALSE,FALSE,84
134061_E02001788,16113_E00043728,E02001788,E00043728,1,27,2,Single,FALSE,Unemployed,1,14380,TRUE,TRUE,FALSE,146
139636_E02001789,23272_E00043753,E02001789,E00043753,1,23,2,Married,FALSE,Employed,7,6030,TRUE,TRUE,FALSE,52
139484_E02001789,67750_E00043753,E02001789,E00043753,1,17,2,Single,FALSE,Employed,9,2790,FALSE,FALSE,FALSE,60
143010_E02001789,15291_E00043766,E02001789,E00043766,2,46,2,Single,TRUE,Employed,2,69210,TRUE,TRUE,FALSE,52
147075_E02001790,52663_E00043726,E02001790,E00043726,1,66,2,Married,FALSE,Employed,3,22380,TRUE,TRUE,FALSE,61
145407_E02001790,57280_E00043726,E02001790,E00043726,1,18,2,Single,FALSE,Unemployed,5,9870,FALSE,FALSE,FALSE,89
148291_E02001790,57280_E00043726,E02001790,E00043726,2,18,2,Single,FALSE,Employed,6,7000,FALSE,FALSE,FALSE,61
146956_E02001790,43119_E00043761,E02001790,E00043761,1,63,2,Married,TRUE,Employed,1,15220,TRUE,TRUE,FALSE,52
145369_E02001790,40710_E00043761,E02001790,E00043761,1,17,2,Single,FALSE,Unemployed,4,5840,FALSE,FALSE,FALSE,85
146943_E02001790,43553_E00043764,E02001790,E00043764,1,63,2,Married,TRUE,Employed,9,8910,TRUE,TRUE,FALSE,51
6060_E02001792,41935_E00044302,E02001792,E00044302,1,18,2,Single,FALSE,Employed,8,9170,TRUE,TRUE,FALSE,64
13366_E02001793,125819_E00044170,E02001793,E00044170,1,20,2,Single,FALSE,Unemployed,9,3860,FALSE,FALSE,TRUE,78
18383_E02001793,6063_E00044170,E02001793,E00044170,2,39,2,Single,TRUE,Employed,4,16570,TRUE,TRUE,FALSE,71
13523_E02001793,111917_E00044867,E02001793,E00044867,1,23,2,Single,FALSE,Employed,8,13610,TRUE,TRUE,FALSE,57
13570_E02001793,44489_E00044888,E02001793,E00044888,1,24,2,Single,FALSE,Employed,5,23190,FALSE,FALSE,FALSE,83
17915_E02001793,68022_E00044888,E02001793,E00044888,2,31,2,Single,FALSE,Employed,6,20660,FALSE,FALSE,FALSE,57
13370_E02001793,108905_E00044897,E02001793,E00044897,1,20,2,Single,FALSE,Employed,4,7870,FALSE,FALSE,FALSE,98
19059_E02001793,51378_E00044897,E02001793,E00044897,2,51,2,Single,TRUE,Employed,7,19240,TRUE,FALSE,TRUE,55
22413_E02001794,121_E00044217,E02001794,E00044217,1,32,2,Single,FALSE,Employed,7,16510,TRUE,FALSE,TRUE,77
27102_E02001794,118937_E00044769,E02001794,E00044769,2,41,2,Single,TRUE,Employed,4,27390,TRUE,FALSE,TRUE,54
22183_E02001794,100900_E00044791,E02001794,E00044791,1,28,2,Single,FALSE,Unemployed,4,12610,FALSE,FALSE,FALSE,67
23858_E02001794,37036_E00044880,E02001794,E00044880,1,61,2,Single,FALSE,Employed,1,22150,TRUE,TRUE,TRUE,100
27801_E02001794,24184_E00044880,E02001794,E00044880,2,54,2,Single,FALSE,Employed,6,9750,TRUE,TRUE,TRUE,53
30824_E02001795,29156_E00044233,E02001795,E00044233,1,31,2,Single,FALSE,Unemployed,3,39220,TRUE,FALSE,TRUE,65
34469_E02001795,125736_E00044771,E02001795,E00044771,2,31,2,Single,TRUE,Employed,1,21520,TRUE,TRUE,FALSE,54
30335_E02001795,124527_E00170242,E02001795,E00170242,1,21,2,Single,FALSE,Employed,3,12700,TRUE,TRUE,TRUE,106
33874_E02001795,64630_E00170242,E02001795,E00170242,2,19,2,Single,FALSE,Employed,6,7490,FALSE,FALSE,FALSE,67
38532_E02001796,117379_E00044619,E02001796,E00044619,1,28,2,Single,FALSE,Employed,1,26240,FALSE,FALSE,FALSE,52
38347_E02001796,109990_E00044624,E02001796,E00044624,1,26,2,Single,FALSE,Employed,3,30080,TRUE,FALSE,TRUE,51
37917_E02001796,114686_E00044634,E02001796,E00044634,1,21,2,Single,FALSE,Employed,9,4350,TRUE,FALSE,FALSE,99
39629_E02001796,90296_E00044637,E02001796,E00044637,1,45,2,Single,FALSE,Employed,5,45890,TRUE,TRUE,TRUE,84
38790_E02001796,77908_E00044641,E02001796,E00044641,1,31,2,Single,FALSE,Employed,5,28530,TRUE,FALSE,TRUE,52
39671_E02001796,37314_E00044642,E02001796,E00044642,1,46,2,Single,FALSE,Employed,4,27460,FALSE,FALSE,TRUE,63
38926_E02001796,63684_E00170218,E02001796,E00170218,1,33,2,Single,FALSE,Employed,4,18750,FALSE,FALSE,FALSE,56
47983_E02001797,59805_E00044944,E02001797,E00044944,1,43,2,Single,FALSE,Employed,2,27640,TRUE,TRUE,FALSE,56
47414_E02001797,111396_E00045041,E02001797,E00045041,1,27,2,Married,FALSE,Employed,2,21570,TRUE,TRUE,TRUE,62
50877_E02001797,12971_E00045041,E02001797,E00045041,2,45,2,Married,TRUE,Employed,1,87950,TRUE,TRUE,FALSE,55
48702_E02001797,103806_E00045045,E02001797,E00045045,1,61,2,Married,TRUE,Employed,4,18190,TRUE,TRUE,FALSE,58
47239_E02001797,66314_E00045045,E02001797,E00045045,1,21,2,Single,FALSE,Employed,8,11970,TRUE,FALSE,FALSE,63
47781_E02001797,110804_E00045073,E02001797,E00045073,1,37,2,Married,FALSE,Employed,1,54540,TRUE,TRUE,TRUE,62
53696_E02001798,21619_E00044142,E02001798,E00044142,1,25,2,Single,FALSE,Employed,4,6580,TRUE,TRUE,FALSE,53
53791_E02001798,39551_E00044143,E02001798,E00044143,1,27,2,Single,FALSE,Employed,6,19690,TRUE,TRUE,FALSE,62
53424_E02001798,91681_E00044145,E02001798,E00044145,1,19,2,Single,FALSE,Unemployed,8,10570,FALSE,FALSE,TRUE,54
57381_E02001798,91681_E00044145,E02001798,E00044145,2,21,2,Single,FALSE,Employed,9,3950,FALSE,FALSE,FALSE,59
53917_E02001798,52594_E00044149,E02001798,E00044149,1,29,2,Single,FALSE,Employed,5,15400,TRUE,TRUE,FALSE,55
53403_E02001798,92254_E00044153,E02001798,E00044153,1,19,2,Single,FALSE,Employed,5,12220,FALSE,FALSE,TRUE,59
57480_E02001798,92254_E00044153,E02001798,E00044153,2,23,2,Single,FALSE,Unemployed,6,12960,FALSE,FALSE,TRUE,53
54502_E02001798,111040_E00044157,E02001798,E00044157,1,41,2,Single,TRUE,Employed,5,43030,TRUE,TRUE,TRUE,73
53536_E02001798,13277_E00044160,E02001798,E00044160,1,22,2,Single,FALSE,Employed,8,26970,FALSE,FALSE,TRUE,63
54042_E02001798,75510_E00044163,E02001798,E00044163,1,31,2,Single,FALSE,Employed,7,14940,FALSE,FALSE,TRUE,67
54436_E02001798,54955_E00044165,E02001798,E00044165,1,40,2,Married,FALSE,Employed,5,38900,TRUE,TRUE,TRUE,54
62155_E02001799,125124_E00044947,E02001799,E00044947,1,25,2,Single,FALSE,Employed,1,99050,TRUE,TRUE,FALSE,71
67549_E02001799,26484_E00044947,E02001799,E00044947,2,34,2,Single,TRUE,Employed,6,14150,TRUE,TRUE,FALSE,54
66416_E02001799,88592_E00044964,E02001799,E00044964,2,18,2,Single,FALSE,Employed,9,3820,FALSE,FALSE,FALSE,66
62119_E02001799,109415_E00044970,E02001799,E00044970,1,24,2,Single,FALSE,Employed,5,31720,TRUE,FALSE,FALSE,71
68058_E02001799,53682_E00044970,E02001799,E00044970,2,42,2,Single,TRUE,Employed,6,29470,TRUE,TRUE,FALSE,61
63618_E02001799,117404_E00044974,E02001799,E00044974,1,48,2,Single,FALSE,Employed,5,47070,TRUE,FALSE,TRUE,115
66392_E02001799,36919_E00044974,E02001799,E00044974,2,18,2,Single,FALSE,Employed,6,9730,TRUE,TRUE,TRUE,58
62080_E02001799,118103_E00044982,E02001799,E00044982,1,23,2,Single,FALSE,Unemployed,3,23770,FALSE,FALSE,FALSE,65
62432_E02001799,21614_E00045049,E02001799,E00045049,1,29,2,Single,FALSE,Employed,4,9940,TRUE,TRUE,FALSE,131
66630_E02001799,31259_E00045049,E02001799,E00045049,2,22,2,Single,FALSE,Employed,7,7940,TRUE,TRUE,TRUE,58
71682_E02001800,32712_E00045055,E02001800,E00045055,1,29,2,Single,FALSE,Employed,9,26700,TRUE,FALSE,FALSE,128
74741_E02001800,32712_E00045055,E02001800,E00045055,2,25,2,Single,FALSE,Employed,9,6960,FALSE,FALSE,TRUE,87
71336_E02001800,86185_E00045072,E02001800,E00045072,1,21,2,Single,FALSE,Employed,9,4300,FALSE,FALSE,TRUE,132
74497_E02001800,86185_E00045072,E02001800,E00045072,2,18,2,Single,FALSE,Employed,8,5180,FALSE,FALSE,TRUE,115
78412_E02001801,85149_E00044191,E02001801,E00044191,1,22,2,Single,FALSE,Unemployed,9,15000,FALSE,FALSE,FALSE,70
81445_E02001801,85149_E00044191,E02001801,E00044191,2,19,2,Single,FALSE,Unemployed,9,3530,FALSE,FALSE,FALSE,80
78115_E02001801,33788_E00044205,E02001801,E00044205,1,19,2,Single,FALSE,Unemployed,9,3560,FALSE,FALSE,TRUE,78
78663_E02001801,20083_E00044206,E02001801,E00044206,1,25,2,Single,FALSE,Employed,5,23930,TRUE,TRUE,FALSE,55
85445_E02001802,34233_E00044468,E02001802,E00044468,1,30,2,Single,FALSE,Employed,4,25650,TRUE,FALSE,TRUE,75
88174_E02001802,42151_E00044468,E02001802,E00044468,2,20,2,Single,FALSE,Employed,6,8790,FALSE,FALSE,TRUE,58
85842_E02001802,59522_E00044491,E02001802,E00044491,1,40,2,Single,FALSE,Employed,3,47500,FALSE,FALSE,TRUE,81
89071_E02001802,59093_E00044491,E02001802,E00044491,2,38,2,Single,TRUE,Employed,7,11800,TRUE,TRUE,FALSE,91
86565_E02001802,33110_E00044752,E02001802,E00044752,1,58,2,Single,FALSE,Employed,9,12540,TRUE,FALSE,FALSE,58
88248_E02001802,54479_E00044752,E02001802,E00044752,2,22,2,Single,FALSE,Employed,7,8480,FALSE,FALSE,TRUE,53
86515_E02001802,44653_E00170204,E02001802,E00170204,1,57,2,Single,FALSE,Employed,2,34680,TRUE,FALSE,FALSE,88
88218_E02001802,44653_E00170204,E02001802,E00170204,2,21,2,Single,FALSE,Employed,6,6720,TRUE,FALSE,FALSE,63
92625_E02001803,115685_E00044181,E02001803,E00044181,1,25,2,Single,FALSE,Employed,1,39870,FALSE,FALSE,TRUE,62
93413_E02001803,74304_E00044184,E02001803,E00044184,1,29,2,Single,FALSE,Unemployed,4,17570,FALSE,FALSE,FALSE,52
93135_E02001803,113872_E00044194,E02001803,E00044194,1,28,2,Single,FALSE,Employed,4,20810,FALSE,FALSE,FALSE,60
92976_E02001803,2306_E00044204,E02001803,E00044204,1,27,2,Single,FALSE,Employed,7,11830,FALSE,FALSE,FALSE,79
91866_E02001803,14904_E00044838,E02001803,E00044838,1,21,2,Single,FALSE,Employed,3,10790,TRUE,FALSE,FALSE,92
94247_E02001803,34290_E00044841,E02001803,E00044841,1,37,2,Single,FALSE,Employed,2,31490,FALSE,FALSE,TRUE,78
94699_E02001803,15632_E00044843,E02001803,E00044843,1,45,2,Single,FALSE,Employed,3,56330,FALSE,FALSE,FALSE,101
99700_E02001803,73754_E00044843,E02001803,E00044843,2,53,2,Single,FALSE,Unemployed,7,19340,FALSE,FALSE,TRUE,64
92801_E02001803,44107_E00044844,E02001803,E00044844,1,26,2,Single,FALSE,Employed,9,8520,FALSE,FALSE,TRUE,107
93052_E02001803,76920_E00044849,E02001803,E00044849,1,27,2,Single,FALSE,Employed,2,59500,FALSE,FALSE,FALSE,64
99043_E02001803,106943_E00044849,E02001803,E00044849,2,37,2,Single,TRUE,Employed,2,37310,TRUE,TRUE,TRUE,54
95749_E02001803,70709_E00044853,E02001803,E00044853,1,62,2,Single,FALSE,Employed,8,13940,TRUE,TRUE,FALSE,73
95406_E02001803,74056_E00044859,E02001803,E00044859,1,56,2,Single,TRUE,Employed,4,19660,TRUE,TRUE,FALSE,74
94087_E02001803,120824_E00044863,E02001803,E00044863,1,35,2,Single,FALSE,Employed,6,16440,TRUE,TRUE,FALSE,71
99447_E02001803,11153_E00044863,E02001803,E00044863,2,47,2,Single,FALSE,Employed,2,48910,TRUE,FALSE,TRUE,77
92465_E02001803,75309_E00170200,E02001803,E00170200,1,24,2,Single,FALSE,Employed,3,21610,FALSE,FALSE,FALSE,71
97762_E02001803,122421_E00170200,E02001803,E00170200,2,23,2,Single,TRUE,Employed,9,15450,TRUE,TRUE,FALSE,56
93347_E02001803,124593_E00170223,E02001803,E00170223,1,29,2,Single,FALSE,Employed,6,13980,FALSE,FALSE,FALSE,74
94271_E02001803,120833_E00170224,E02001803,E00170224,1,37,2,Single,FALSE,Employed,3,25530,TRUE,TRUE,TRUE,92
92995_E02001803,57280_E00170227,E02001803,E00170227,1,27,2,Single,FALSE,Employed,5,18970,FALSE,FALSE,TRUE,62
92726_E02001803,5837_E00170230,E02001803,E00170230,1,25,2,Single,FALSE,Employed,4,18380,FALSE,FALSE,TRUE,88
98488_E02001803,19223_E00170230,E02001803,E00170230,2,29,2,Single,FALSE,Unemployed,2,31530,FALSE,FALSE,TRUE,53
102778_E02001804,98159_E00044743,E02001804,E00044743,1,46,2,Single,TRUE,Employed,8,41510,TRUE,TRUE,TRUE,52
101981_E02001804,56185_E00044749,E02001804,E00044749,1,27,2,Single,FALSE,Employed,9,6830,TRUE,FALSE,TRUE,67
101621_E02001804,65774_E00044762,E02001804,E00044762,1,18,2,Single,FALSE,Employed,6,8500,TRUE,TRUE,TRUE,76
102419_E02001804,58541_E00044764,E02001804,E00044764,1,37,2,Single,FALSE,Employed,5,35100,TRUE,FALSE,FALSE,69
102153_E02001804,72722_E00044768,E02001804,E00044768,1,30,2,Single,FALSE,Employed,4,18760,FALSE,FALSE,FALSE,70
108171_E02001805,23352_E00044472,E02001805,E00044472,1,25,2,Single,FALSE,Employed,3,24090,FALSE,FALSE,TRUE,73
108265_E02001805,12525_E00044473,E02001805,E00044473,1,28,2,Single,FALSE,Employed,4,9610,FALSE,FALSE,FALSE,87
111797_E02001805,1150_E00044473,E02001805,E00044473,2,50,2,Single,TRUE,Employed,6,12960,TRUE,TRUE,TRUE,61
107943_E02001805,96183_E00044495,E02001805,E00044495,1,18,2,Single,FALSE,Unemployed,5,32420,TRUE,FALSE,FALSE,64
114673_E02001806,23408_E00044360,E02001806,E00044360,1,26,2,Single,FALSE,Employed,2,64890,TRUE,FALSE,FALSE,56
115294_E02001806,106193_E00044361,E02001806,E00044361,1,34,2,Single,FALSE,Employed,2,30770,FALSE,FALSE,FALSE,62
115143_E02001806,108809_E00044379,E02001806,E00044379,1,32,2,Single,TRUE,Unemployed,4,22930,TRUE,FALSE,FALSE,53
116588_E02001806,85650_E00044383,E02001806,E00044383,1,59,2,Single,FALSE,Employed,5,26080,TRUE,TRUE,FALSE,76
119197_E02001806,69150_E00044383,E02001806,E00044383,2,30,2,Single,FALSE,Employed,6,9920,TRUE,FALSE,FALSE,66
117224_E02001806,37763_E00170226,E02001806,E00170226,1,72,2,Single,FALSE,Employed,4,9860,TRUE,TRUE,FALSE,76
122724_E02001807,61397_E00044906,E02001807,E00044906,1,23,2,Married,FALSE,Employed,3,14430,TRUE,TRUE,FALSE,54
124194_E02001807,123343_E00044925,E02001807,E00044925,1,53,2,Married,FALSE,Employed,3,36370,TRUE,TRUE,TRUE,51
122502_E02001807,17181_E00044925,E02001807,E00044925,1,17,2,Single,FALSE,Employed,5,7260,FALSE,FALSE,FALSE,88.33333333333333
123467_E02001807,17181_E00044925,E02001807,E00044925,1,38,2,Single,FALSE,Employed,5,32130,FALSE,FALSE,FALSE,88.33333333333333
122854_E02001807,17181_E00044925,E02001807,E00044925,1,26,2,Single,FALSE,Employed,8,23390,FALSE,FALSE,FALSE,88.33333333333333
127005_E02001807,17181_E00044925,E02001807,E00044925,2,32,2,Single,FALSE,Employed,2,29240,TRUE,TRUE,TRUE,91
126330_E02001807,17181_E00044925,E02001807,E00044925,2,18,2,Single,FALSE,Employed,6,9690,FALSE,FALSE,FALSE,91
124110_E02001807,11959_E00044931,E02001807,E00044931,1,52,2,Married,FALSE,Employed,5,23860,TRUE,TRUE,FALSE,56
122829_E02001807,31293_E00170198,E02001807,E00170198,1,25,2,Single,FALSE,Employed,4,17830,FALSE,FALSE,FALSE,117
123478_E02001807,31293_E00170198,E02001807,E00170198,1,38,2,Single,FALSE,Employed,8,27510,FALSE,FALSE,FALSE,117
126508_E02001807,31293_E00170198,E02001807,E00170198,2,22,2,Single,FALSE,Employed,2,28740,TRUE,TRUE,FALSE,91
128421_E02001807,31293_E00170198,E02001807,E00170198,2,57,2,Single,FALSE,Employed,4,25640,TRUE,TRUE,TRUE,91
130246_E02001808,48641_E00044847,E02001808,E00044847,1,18,2,Single,FALSE,Employed,8,18310,TRUE,TRUE,FALSE,64
130516_E02001808,101882_E00044852,E02001808,E00044852,1,24,2,Single,FALSE,Employed,7,10950,TRUE,TRUE,TRUE,71
133642_E02001808,114622_E00044852,E02001808,E00044852,2,27,2,Single,FALSE,Employed,9,23230,FALSE,FALSE,FALSE,52
138017_E02001809,118821_E00044899,E02001809,E00044899,1,63,2,Single,FALSE,Employed,5,14020,FALSE,FALSE,FALSE,66
137750_E02001809,29968_E00044918,E02001809,E00044918,1,59,2,Married,TRUE,Employed,1,55660,TRUE,TRUE,FALSE,53
144100_E02001810,93106_E00044994,E02001810,E00044994,1,37,2,Married,FALSE,Employed,2,33460,TRUE,TRUE,FALSE,64
147980_E02001810,25202_E00044994,E02001810,E00044994,2,35,2,Married,FALSE,Employed,5,20940,FALSE,FALSE,TRUE,60
149644_E02001810,107433_E00045010,E02001810,E00045010,2,61,2,Married,TRUE,Employed,6,15390,TRUE,TRUE,FALSE,52
145454_E02001810,43771_E00045014,E02001810,E00045014,1,60,2,Single,FALSE,Employed,5,12840,TRUE,TRUE,FALSE,101.5
145297_E02001810,43771_E00045014,E02001810,E00045014,1,58,2,Single,FALSE,Employed,9,21730,FALSE,FALSE,FALSE,101.5
143734_E02001810,43771_E00045014,E02001810,E00045014,1,31,2,Single,FALSE,Employed,4,21530,TRUE,TRUE,FALSE,101.5
143480_E02001810,43771_E00045014,E02001810,E00045014,1,28,2,Single,FALSE,Employed,6,14230,FALSE,FALSE,FALSE,101.5
147180_E02001810,43771_E00045014,E02001810,E00045014,2,21,2,Single,FALSE,Employed,1,7760,TRUE,TRUE,FALSE,108
149414_E02001810,43771_E00045014,E02001810,E00045014,2,58,2,Single,FALSE,Employed,2,41380,TRUE,TRUE,FALSE,108
152824_E02001811,6681_E00044323,E02001811,E00044323,1,44,2,Single,FALSE,Unemployed,5,45910,TRUE,TRUE,FALSE,69
151715_E02001811,51470_E00044344,E02001811,E00044344,1,23,2,Single,FALSE,Employed,9,3810,FALSE,FALSE,FALSE,94
155776_E02001811,41631_E00044344,E02001811,E00044344,2,20,2,Single,FALSE,Employed,7,12110,FALSE,FALSE,FALSE,97
163627_E02001812,114465_E00044610,E02001812,E00044610,1,69,2,Married,FALSE,Employed,1,66220,TRUE,TRUE,FALSE,52
171483_E02001813,56672_E00044802,E02001813,E00044802,1,28,2,Single,FALSE,Employed,8,19900,TRUE,TRUE,FALSE,61
170926_E02001813,45180_E00044827,E02001813,E00044827,1,20,2,Single,FALSE,Employed,7,9790,FALSE,FALSE,TRUE,63
175495_E02001813,45180_E00044827,E02001813,E00044827,2,18,2,Single,FALSE,Employed,9,9970,FALSE,FALSE,FALSE,63
181464_E02001814,16992_E00044367,E02001814,E00044367,1,51,2,Single,FALSE,Employed,8,30820,TRUE,TRUE,TRUE,72
180224_E02001814,105617_E00044369,E02001814,E00044369,1,19,2,Single,FALSE,Employed,4,12120,TRUE,FALSE,FALSE,62
180562_E02001814,115458_E00044586,E02001814,E00044586,1,27,2,Single,FALSE,Employed,1,22840,FALSE,FALSE,FALSE,51
183839_E02001814,91760_E00044586,E02001814,E00044586,2,35,2,Single,TRUE,Employed,2,35290,TRUE,FALSE,FALSE,51
180378_E02001814,120431_E00044590,E02001814,E00044590,1,23,2,Single,FALSE,Employed,7,12280,FALSE,FALSE,FALSE,55
187367_E02001815,68482_E00044684,E02001815,E00044684,1,30,2,Married,FALSE,Employed,8,24810,TRUE,TRUE,FALSE,61
187421_E02001815,46218_E00044687,E02001815,E00044687,1,31,2,Single,FALSE,Employed,4,21730,TRUE,TRUE,TRUE,86
191633_E02001815,115901_E00044687,E02001815,E00044687,2,19,2,Single,FALSE,Employed,2,8620,FALSE,FALSE,TRUE,81
188976_E02001815,58271_E00045020,E02001815,E00045020,1,56,2,Married,FALSE,Employed,3,22020,TRUE,TRUE,TRUE,51
189451_E02001815,112193_E00045020,E02001815,E00045020,1,61,2,Single,FALSE,Employed,2,50540,TRUE,TRUE,FALSE,104
191586_E02001815,112193_E00045020,E02001815,E00045020,2,18,2,Single,FALSE,Employed,2,18680,TRUE,TRUE,TRUE,78
186626_E02001815,52727_E00045023,E02001815,E00045023,1,17,2,Single,FALSE,Employed,4,6120,FALSE,FALSE,TRUE,78
191520_E02001815,52727_E00045023,E02001815,E00045023,2,17,2,Single,FALSE,Employed,1,5080,FALSE,FALSE,FALSE,68
188413_E02001815,8953_E00045032,E02001815,E00045032,1,50,2,Married,TRUE,Employed,5,36490,TRUE,TRUE,FALSE,52
188906_E02001815,29485_E00045037,E02001815,E00045037,1,56,2,Married,TRUE,Employed,1,61690,TRUE,TRUE,TRUE,56
187472_E02001815,98654_E00045038,E02001815,E00045038,1,32,2,Married,FALSE,Employed,2,24030,TRUE,TRUE,TRUE,101
189559_E02001815,88824_E00045038,E02001815,E00045038,1,62,2,Single,FALSE,Employed,2,32030,TRUE,FALSE,FALSE,104
191889_E02001815,109741_E00045038,E02001815,E00045038,2,25,2,Married,TRUE,Employed,2,19060,TRUE,TRUE,FALSE,64
194577_E02001815,88824_E00045038,E02001815,E00045038,2,62,2,Single,FALSE,Employed,9,8140,TRUE,FALSE,FALSE,74
187506_E02001815,44590_E00045039,E02001815,E00045039,1,33,2,Married,FALSE,Employed,5,23020,TRUE,TRUE,FALSE,54
200529_E02001816,72257_E00044543,E02001816,E00044543,2,42,2,Single,FALSE,Employed,6,19490,TRUE,TRUE,TRUE,51
203726_E02001817,65860_E00044697,E02001817,E00044697,1,29,2,Single,FALSE,Employed,7,14150,FALSE,FALSE,TRUE,53
206972_E02001817,114213_E00044697,E02001817,E00044697,2,34,2,Single,FALSE,Employed,3,25780,FALSE,FALSE,TRUE,54
203286_E02001817,20318_E00044701,E02001817,E00044701,1,19,2,Single,FALSE,Employed,4,9680,FALSE,FALSE,FALSE,77
208243_E02001817,46976_E00044701,E02001817,E00044701,2,63,2,Single,FALSE,Employed,2,19120,TRUE,TRUE,FALSE,55
203238_E02001817,99941_E00044710,E02001817,E00044710,1,17,2,Single,FALSE,Employed,7,4880,FALSE,FALSE,FALSE,81
206470_E02001817,21756_E00044710,E02001817,E00044710,2,21,2,Single,FALSE,Employed,6,11020,FALSE,FALSE,FALSE,59
204408_E02001817,121662_E00044712,E02001817,E00044712,1,48,2,Single,FALSE,Employed,8,40540,TRUE,TRUE,FALSE,62
207305_E02001817,48845_E00044712,E02001817,E00044712,2,42,2,Single,TRUE,Employed,9,28240,TRUE,TRUE,FALSE,56
203652_E02001817,11254_E00044716,E02001817,E00044716,1,27,2,Single,FALSE,Employed,8,22620,TRUE,TRUE,TRUE,68
210455_E02001818,98347_E00044498,E02001818,E00044498,1,25,2,Single,FALSE,Employed,2,24810,FALSE,FALSE,TRUE,68
214362_E02001818,98347_E00044498,E02001818,E00044498,2,17,2,Single,FALSE,Employed,7,5300,FALSE,FALSE,FALSE,65
210564_E02001818,118687_E00044519,E02001818,E00044519,1,27,2,Single,FALSE,Unemployed,8,8380,TRUE,TRUE,FALSE,71
215171_E02001818,118687_E00044519,E02001818,E00044519,2,31,2,Single,FALSE,Employed,1,31570,TRUE,TRUE,TRUE,63
210181_E02001818,106389_E00044521,E02001818,E00044521,1,19,2,Single,FALSE,Employed,9,2970,FALSE,FALSE,FALSE,63
214902_E02001818,106389_E00044521,E02001818,E00044521,2,27,2,Single,FALSE,Employed,9,21140,TRUE,TRUE,FALSE,64
210689_E02001818,76235_E00044522,E02001818,E00044522,1,29,2,Single,FALSE,Employed,5,20200,FALSE,FALSE,FALSE,86
215119_E02001818,110313_E00044522,E02001818,E00044522,2,31,2,Single,FALSE,Employed,7,12720,TRUE,TRUE,FALSE,58
211020_E02001818,15885_E00044524,E02001818,E00044524,1,34,2,Single,FALSE,Employed,3,29830,FALSE,FALSE,TRUE,97
214443_E02001818,15885_E00044524,E02001818,E00044524,2,18,2,Single,FALSE,Employed,6,8340,TRUE,TRUE,FALSE,56
210953_E02001818,7959_E00044532,E02001818,E00044532,1,33,2,Single,FALSE,Employed,8,24480,TRUE,TRUE,TRUE,73
214491_E02001818,7959_E00044532,E02001818,E00044532,2,19,2,Single,FALSE,Employed,7,7390,FALSE,FALSE,FALSE,52
210069_E02001818,64257_E00044535,E02001818,E00044535,1,17,2,Single,FALSE,Unemployed,3,8740,FALSE,FALSE,TRUE,88
215124_E02001818,103886_E00170212,E02001818,E00170212,2,31,2,Married,TRUE,Employed,7,19630,TRUE,TRUE,TRUE,52
226888_E02001820,97280_E00044660,E02001820,E00044660,1,38,2,Single,FALSE,Employed,5,22760,FALSE,FALSE,FALSE,90
232488_E02001820,1690_E00044660,E02001820,E00044660,2,59,2,Single,TRUE,Employed,4,24000,TRUE,TRUE,TRUE,73
226063_E02001820,96484_E00044670,E02001820,E00044670,1,22,2,Single,FALSE,Employed,8,15070,TRUE,TRUE,FALSE,80
230441_E02001820,96484_E00044670,E02001820,E00044670,2,25,2,Single,FALSE,Unemployed,9,8030,TRUE,TRUE,TRUE,52
227912_E02001820,104364_E00044689,E02001820,E00044689,1,56,2,Single,FALSE,Employed,8,31430,TRUE,FALSE,FALSE,78
