PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight,income_var
137375_E02001757,40267_E00043301,E02001757,E00043301,2,17,2,Single,FALSE,Employed,2,6940,FALSE,FALSE,FALSE,51,99960088.70588234
140730_E02001758,55440_E00042947,E02001758,E00042947,1,24,2,Single,FALSE,Employed,7,15310,TRUE,FALSE,TRUE,52,152838860.33182502
143302_E02001758,18976_E00042947,E02001758,E00042947,2,23,2,Single,FALSE,Employed,6,5060,TRUE,TRUE,FALSE,67,75318151.01763912
140654_E02001758,37749_E00042950,E02001758,E00042950,1,22,2,Single,FALSE,Employed,7,13570,TRUE,TRUE,FALSE,57,264615167.91979957
140535_E02001758,4103_E00042955,E02001758,E00042955,1,17,2,Single,FALSE,Employed,5,6520,FALSE,FALSE,TRUE,90,140274790.9612984
143380_E02001758,91189_E00042955,E02001758,E00042955,2,25,2,Single,FALSE,Employed,9,16110,FALSE,FALSE,TRUE,83,206193639.9941229
145954_E02001759,86997_E00043037,E02001759,E00043037,1,16,2,Single,FALSE,Employed,7,5560,FALSE,FALSE,TRUE,85,197782142.3809524
149072_E02001759,63782_E00043037,E02001759,E00043037,2,18,2,Single,FALSE,Employed,6,8330,TRUE,FALSE,TRUE,54,194478317.99440953
146598_E02001759,61739_E00043045,E02001759,E00043045,1,34,2,Single,FALSE,Unemployed,6,14590,TRUE,TRUE,TRUE,74,373411372.62125146
147867_E02001759,65450_E00043267,E02001759,E00043267,1,60,2,Single,FALSE,Employed,4,11760,TRUE,TRUE,TRUE,54,319110134.765898
147229_E02001759,29014_E00043271,E02001759,E00043271,1,47,2,Single,FALSE,Employed,1,23480,TRUE,TRUE,FALSE,53,237190536.2119013
146767_E02001759,87660_E00043293,E02001759,E00043293,1,37,2,Single,FALSE,Employed,9,11310,TRUE,TRUE,TRUE,80,168955083.40189874
158209_E02001760,55403_E00043038,E02001760,E00043038,2,50,2,Single,FALSE,Employed,1,20800,FALSE,FALSE,FALSE,57,193387902.6942356
152777_E02001760,49598_E00043050,E02001760,E00043050,1,19,2,Single,FALSE,Employed,5,16230,FALSE,FALSE,TRUE,82,357301392.12586564
158165_E02001760,59209_E00043050,E02001760,E00043050,2,49,2,Single,FALSE,Employed,1,23320,FALSE,FALSE,FALSE,56,296456541.7857142
152877_E02001760,50489_E00043094,E02001760,E00043094,1,21,2,Single,FALSE,Employed,5,13000,FALSE,FALSE,TRUE,69,190799227.66410914
157972_E02001760,84587_E00043094,E02001760,E00043094,2,45,2,Single,TRUE,Employed,2,43970,TRUE,TRUE,FALSE,53,133310506.095791
161025_E02001761,87904_E00042967,E02001761,E00042967,1,47,2,Single,TRUE,Employed,1,17690,TRUE,TRUE,FALSE,107,247477709.3986952
161190_E02001761,49769_E00042970,E02001761,E00042970,1,52,2,Single,TRUE,Employed,2,16020,TRUE,TRUE,FALSE,65,112689626.77884609
167029_E02001762,4412_E00043310,E02001762,E00043310,1,55,2,Single,FALSE,Employed,6,18260,TRUE,TRUE,FALSE,93.5,239534243.58718875
166947_E02001762,16269_E00043310,E02001762,E00043310,1,54,2,Single,FALSE,Employed,1,28530,TRUE,TRUE,TRUE,93.5,239534243.58718875
167244_E02001762,4412_E00043310,E02001762,E00043310,1,58,2,Single,FALSE,Employed,5,27010,TRUE,TRUE,TRUE,93.5,239534243.58718875
165996_E02001762,4412_E00043310,E02001762,E00043310,1,27,2,Single,FALSE,Employed,4,9200,TRUE,TRUE,FALSE,93.5,239534243.58718875
168480_E02001762,4412_E00043310,E02001762,E00043310,2,18,2,Single,FALSE,Employed,6,10420,TRUE,TRUE,FALSE,105,191680066.21098188
169918_E02001762,4412_E00043310,E02001762,E00043310,2,55,2,Single,FALSE,Employed,3,37530,TRUE,TRUE,FALSE,105,191680066.21098188
171631_E02001763,58954_E00043204,E02001763,E00043204,1,18,2,Single,FALSE,Employed,7,7010,TRUE,TRUE,TRUE,61,196068158.6885246
178700_E02001764,89553_E00043348,E02001764,E00043348,1,28,2,Single,FALSE,Employed,3,27360,TRUE,FALSE,FALSE,57,280547208.3333332
179678_E02001764,9216_E00043352,E02001764,E00043352,1,45,2,Single,FALSE,Employed,8,31320,TRUE,FALSE,FALSE,78,209084836.96303692
182198_E02001764,80029_E00043352,E02001764,E00043352,2,21,2,Single,FALSE,Employed,9,3020,TRUE,TRUE,FALSE,56,225316705.16233766
180195_E02001764,75631_E00043353,E02001764,E00043353,1,54,2,Single,TRUE,Employed,8,20480,TRUE,FALSE,FALSE,53,203308087.44557333
180550_E02001764,39856_E00043359,E02001764,E00043359,1,61,2,Single,FALSE,Employed,4,10010,TRUE,FALSE,FALSE,51,244255069.64705884
178457_E02001764,53585_E00043361,E02001764,E00043361,1,24,2,Single,FALSE,Employed,3,29800,FALSE,FALSE,FALSE,110,273216660.8840701
183220_E02001764,53541_E00043361,E02001764,E00043361,2,40,2,Single,FALSE,Employed,1,76500,TRUE,TRUE,FALSE,57,225215493.23308262
180525_E02001764,56375_E00043365,E02001764,E00043365,1,60,2,Single,FALSE,Employed,1,24460,TRUE,TRUE,FALSE,68,169136980.7726075
178217_E02001764,16998_E00043374,E02001764,E00043374,1,18,2,Single,FALSE,Employed,7,10330,FALSE,FALSE,FALSE,107,179881938.38829133
179693_E02001764,93651_E00043376,E02001764,E00043376,1,45,2,Single,FALSE,Employed,9,26940,FALSE,FALSE,TRUE,68,133565505.24582972
184009_E02001764,89090_E00043380,E02001764,E00043380,2,56,2,Single,FALSE,Unemployed,4,21350,TRUE,TRUE,TRUE,58,177545765.5172414
186029_E02001765,27277_E00043345,E02001765,E00043345,1,17,2,Single,FALSE,Employed,4,5770,FALSE,FALSE,FALSE,90,185641491.33583015
189928_E02001765,27277_E00043345,E02001765,E00043345,2,24,2,Single,FALSE,Unemployed,9,21240,FALSE,FALSE,FALSE,55,172919682.28956226
186289_E02001765,2043_E00043347,E02001765,E00043347,1,24,2,Single,FALSE,Unemployed,2,23500,TRUE,TRUE,FALSE,57,89536106.64160402
191437_E02001765,95645_E00043347,E02001765,E00043347,2,51,2,Single,TRUE,Employed,1,56250,TRUE,FALSE,TRUE,54,241429844.1998603
186409_E02001765,42697_E00043364,E02001765,E00043364,1,26,2,Single,FALSE,Unemployed,4,16150,TRUE,FALSE,FALSE,52,148821857.73001507
186247_E02001765,72647_E00043513,E02001765,E00043513,1,23,2,Single,FALSE,Employed,8,21090,TRUE,FALSE,TRUE,109,258016996.05844378
190900_E02001765,25934_E00043513,E02001765,E00043513,2,40,2,Single,TRUE,Employed,1,39200,FALSE,FALSE,TRUE,90,266992427.51560542
186414_E02001765,23107_E00166120,E02001765,E00166120,1,26,2,Single,FALSE,Employed,1,18520,FALSE,FALSE,FALSE,91,188012333.33333334
194565_E02001766,6005_E00043512,E02001766,E00043512,1,34,2,Married,TRUE,Employed,3,34160,TRUE,TRUE,FALSE,59,243882312.97486845
194451_E02001766,95928_E00043512,E02001766,E00043512,1,32,2,Single,FALSE,Employed,8,27770,TRUE,TRUE,FALSE,51,458403504.07843137
198556_E02001766,78284_E00043512,E02001766,E00043512,2,38,2,Married,TRUE,Employed,3,32470,FALSE,FALSE,TRUE,63,296509471.4797748
198271_E02001766,90582_E00043512,E02001766,E00043512,2,33,2,Single,TRUE,Employed,2,41560,TRUE,TRUE,TRUE,57,304607146.67919815
194392_E02001766,49630_E00043516,E02001766,E00043516,1,32,2,Single,FALSE,Employed,2,25860,TRUE,TRUE,FALSE,55,172949783.29966334
193857_E02001766,44906_E00043518,E02001766,E00043518,1,22,2,Single,FALSE,Employed,3,23870,TRUE,FALSE,FALSE,55,200100129.8316498
197871_E02001766,96049_E00043518,E02001766,E00043518,2,28,2,Single,FALSE,Employed,2,65130,TRUE,TRUE,FALSE,54,225831039.16841367
193604_E02001766,85275_E00043525,E02001766,E00043525,1,17,2,Single,FALSE,Unemployed,8,6860,FALSE,FALSE,TRUE,58,379990275.0453721
197718_E02001766,69655_E00043527,E02001766,E00043527,2,25,2,Single,FALSE,Employed,3,18840,FALSE,FALSE,FALSE,53,273248911.1756168
195691_E02001766,95074_E00043530,E02001766,E00043530,1,55,2,Single,FALSE,Employed,8,19270,TRUE,FALSE,FALSE,63,165775111.4183308
194240_E02001766,45135_E00043536,E02001766,E00043536,1,29,2,Single,FALSE,Employed,2,64300,TRUE,TRUE,FALSE,62,276439694.976203
198817_E02001766,40153_E00043536,E02001766,E00043536,2,44,2,Single,FALSE,Employed,4,35800,TRUE,TRUE,TRUE,65,286241976.77884614
194659_E02001766,59637_E00043537,E02001766,E00043537,1,35,2,Single,FALSE,Employed,6,12620,TRUE,TRUE,TRUE,59,208601482.64172995
195951_E02001766,92364_E00043542,E02001766,E00043542,1,59,2,Single,TRUE,Unemployed,3,28210,TRUE,FALSE,TRUE,67,223179512.98055178
195568_E02001766,31388_E00166149,E02001766,E00166149,1,52,2,Single,FALSE,Employed,1,51350,TRUE,TRUE,TRUE,51,296543723.8431372
202677_E02001767,20191_E00043313,E02001767,E00043313,1,54,2,Single,FALSE,Unemployed,9,10880,TRUE,TRUE,FALSE,56,308171824.9350649
206072_E02001767,61632_E00043313,E02001767,E00043313,2,53,2,Single,FALSE,Employed,9,9870,FALSE,FALSE,FALSE,52,290725921.41779786
201330_E02001767,39036_E00043335,E02001767,E00043335,1,25,2,Single,FALSE,Employed,6,16480,FALSE,FALSE,FALSE,57,227572071.80451134
201211_E02001767,48221_E00043531,E02001767,E00043531,1,23,2,Single,FALSE,Employed,9,21560,TRUE,TRUE,TRUE,54,328937334.0321454
2735_E02001768,19934_E00043637,E02001768,E00043637,1,51,2,Single,FALSE,Employed,1,61790,TRUE,FALSE,FALSE,60,255790025.31073454
800_E02001768,10601_E00043641,E02001768,E00043641,1,16,2,Single,FALSE,Employed,7,5000,FALSE,FALSE,TRUE,62,309185193.0195664
987_E02001768,13742_E00043649,E02001768,E00043649,1,21,2,Single,FALSE,Employed,3,13810,TRUE,TRUE,FALSE,93,254522746.72744274
2810_E02001768,18167_E00043650,E02001768,E00043650,1,52,2,Single,FALSE,Employed,5,37810,FALSE,FALSE,FALSE,74,174115492.9470566
10966_E02001769,1299_E00043984,E02001769,E00043984,1,46,2,Single,FALSE,Employed,9,13170,TRUE,FALSE,TRUE,91,164100831.86813185
11549_E02001769,16130_E00043985,E02001769,E00043985,1,55,2,Single,FALSE,Employed,8,24690,FALSE,FALSE,FALSE,94,172683805.59368566
10106_E02001769,65231_E00043990,E02001769,E00043990,1,30,2,Single,FALSE,Employed,1,52110,FALSE,FALSE,TRUE,121,233634396.707989
9225_E02001769,45829_E00043993,E02001769,E00043993,1,17,2,Single,FALSE,Employed,3,9140,FALSE,FALSE,FALSE,58,391617067.6648517
9756_E02001769,35181_E00043994,E02001769,E00043994,1,26,2,Single,FALSE,Employed,5,20160,TRUE,TRUE,FALSE,52,196680088.19758675
9531_E02001769,37444_E00043997,E02001769,E00043997,1,23,2,Single,FALSE,Employed,8,28030,FALSE,FALSE,FALSE,61,120322313.71584697
17931_E02001770,63594_E00044040,E02001770,E00044040,1,33,2,Single,FALSE,Employed,8,28300,TRUE,TRUE,FALSE,57,358106941.0401002
17440_E02001770,61544_E00044042,E02001770,E00044042,1,23,2,Single,FALSE,Employed,5,30810,FALSE,FALSE,TRUE,55,167951005.92592594
17167_E02001770,13486_E00044049,E02001770,E00044049,1,18,2,Single,FALSE,Employed,2,15480,TRUE,TRUE,TRUE,63,183080733.8453661
17672_E02001770,52368_E00044050,E02001770,E00044050,1,28,2,Single,FALSE,Employed,2,31420,FALSE,FALSE,FALSE,59,243620386.44067803
18114_E02001770,20554_E00044055,E02001770,E00044055,1,36,2,Single,FALSE,Employed,8,23990,TRUE,TRUE,TRUE,57,171793077.44360897
17193_E02001770,14249_E00044057,E02001770,E00044057,1,18,2,Single,FALSE,Employed,2,24030,FALSE,FALSE,TRUE,51,222517589.64705878
23812_E02001771,60180_E00043910,E02001771,E00043910,1,18,2,Single,FALSE,Employed,4,14640,FALSE,FALSE,FALSE,62,262175627.39291376
23958_E02001771,25272_E00043927,E02001771,E00043927,1,22,2,Single,FALSE,Employed,3,24640,TRUE,FALSE,FALSE,64,263315574.7767857
30488_E02001772,29991_E00044068,E02001772,E00044068,1,26,2,Single,FALSE,Employed,4,16600,FALSE,FALSE,TRUE,68,188107962.13784033
42033_E02001774,2206_E00043669,E02001774,E00043669,1,46,2,Single,TRUE,Employed,5,50260,TRUE,TRUE,TRUE,57,207984224.4987469
41627_E02001774,67318_E00043670,E02001774,E00043670,1,34,2,Single,FALSE,Employed,3,33180,TRUE,TRUE,FALSE,63,235509808.03891453
42722_E02001774,2003_E00043671,E02001774,E00043671,1,63,2,Single,TRUE,Employed,9,4860,TRUE,TRUE,FALSE,82,306891764.9653719
41423_E02001774,36537_E00043676,E02001774,E00043676,1,29,2,Single,FALSE,Employed,5,31620,FALSE,FALSE,FALSE,57,161615740.47619048
41175_E02001774,32783_E00043678,E02001774,E00043678,1,23,2,Single,FALSE,Unemployed,4,20710,TRUE,FALSE,TRUE,142,122461037.3039656
43968_E02001774,40596_E00043678,E02001774,E00043678,2,24,2,Single,FALSE,Employed,9,10420,FALSE,FALSE,FALSE,82,183581628.0788919
42317_E02001774,32689_E00043981,E02001774,E00043981,1,54,2,Single,TRUE,Employed,3,33610,TRUE,TRUE,TRUE,64,188427933.11011904
45368_E02001774,44227_E00043981,E02001774,E00043981,2,61,2,Single,FALSE,Employed,6,8810,TRUE,TRUE,FALSE,55,219737664.78114483
46740_E02001775,19446_E00043834,E02001775,E00043834,1,19,2,Single,FALSE,Employed,6,20700,TRUE,TRUE,FALSE,61,171894133.66120216
46647_E02001775,56273_E00043835,E02001775,E00043835,1,16,2,Single,FALSE,Employed,8,7140,FALSE,FALSE,TRUE,60,277545089.37853104
46815_E02001775,50967_E00043842,E02001775,E00043842,1,21,2,Single,FALSE,Employed,7,9250,TRUE,FALSE,FALSE,82,111787493.58626918
48184_E02001775,54701_E00043843,E02001775,E00043843,1,63,2,Single,FALSE,Employed,5,23760,TRUE,TRUE,TRUE,110,123443533.77814844
52810_E02001776,26122_E00043853,E02001776,E00043853,1,23,2,Single,FALSE,Employed,3,18230,TRUE,FALSE,TRUE,67,150837185.84350967
56722_E02001776,7215_E00043853,E02001776,E00043853,2,17,2,Single,FALSE,Unemployed,3,8110,FALSE,FALSE,FALSE,56,84494398.96103899
54051_E02001776,58397_E00043868,E02001776,E00043868,1,42,2,Single,FALSE,Employed,9,22520,TRUE,FALSE,TRUE,62,144637375.70068756
52671_E02001776,56946_E00043878,E02001776,E00043878,1,20,2,Single,FALSE,Employed,1,10680,FALSE,FALSE,FALSE,59,275130465.57568675
56726_E02001776,52249_E00043878,E02001776,E00043878,2,17,2,Single,FALSE,Employed,4,4370,FALSE,FALSE,FALSE,53,136806781.13207543
55000_E02001776,1320_E00043931,E02001776,E00043931,1,59,2,Single,FALSE,Employed,2,23550,TRUE,TRUE,FALSE,54,264360277.4283718
52585_E02001776,55081_E00043938,E02001776,E00043938,1,18,2,Single,FALSE,Unemployed,1,17700,TRUE,FALSE,TRUE,88,439119786.19383484
57464_E02001776,63856_E00043938,E02001776,E00043938,2,30,2,Single,FALSE,Employed,1,55260,TRUE,TRUE,FALSE,64,242169615.47619048
57017_E02001776,27785_E00043944,E02001776,E00043944,2,23,2,Single,FALSE,Employed,8,18690,TRUE,TRUE,FALSE,51,85010913.01960781
53013_E02001776,61767_E00043946,E02001776,E00043946,1,26,2,Single,FALSE,Employed,1,65310,TRUE,TRUE,FALSE,90,174423159.99999997
57490_E02001776,56310_E00043946,E02001776,E00043946,2,30,2,Single,FALSE,Employed,1,61270,FALSE,FALSE,FALSE,69,215189027.2804774
60996_E02001777,18819_E00043854,E02001777,E00043854,1,17,2,Single,FALSE,Employed,6,5580,FALSE,FALSE,FALSE,77.5,243216318.3242563
63100_E02001777,40698_E00043854,E02001777,E00043854,1,68,2,Single,FALSE,Employed,5,17670,TRUE,TRUE,FALSE,77.5,243216318.3242563
66005_E02001777,50838_E00043854,E02001777,E00043854,2,64,2,Married,TRUE,Employed,6,14080,TRUE,TRUE,FALSE,55,225750050.70707074
64821_E02001777,21427_E00043854,E02001777,E00043854,2,37,2,Single,FALSE,Employed,1,81850,TRUE,TRUE,FALSE,98,241382845.0241952
61606_E02001777,64298_E00043856,E02001777,E00043856,1,32,2,Single,FALSE,Employed,4,15260,TRUE,TRUE,FALSE,51,180151729.49019608
61099_E02001777,2248_E00043859,E02001777,E00043859,1,20,2,Single,FALSE,Employed,3,14730,FALSE,FALSE,TRUE,55,158428582.82828283
61907_E02001777,466_E00043865,E02001777,E00043865,1,39,2,Married,FALSE,Employed,1,42870,TRUE,TRUE,FALSE,51,349748185.41176474
61064_E02001777,38896_E00043879,E02001777,E00043879,1,19,2,Single,FALSE,Employed,9,5870,FALSE,FALSE,TRUE,63,251492787.09677425
67704_E02001778,45196_E00043621,E02001778,E00043621,1,30,2,Single,FALSE,Employed,2,39150,FALSE,FALSE,FALSE,51,271643391.372549
68991_E02001778,25311_E00043624,E02001778,E00043624,1,63,2,Single,FALSE,Employed,2,28620,TRUE,TRUE,FALSE,87,211157786.55439728
68430_E02001778,63544_E00043627,E02001778,E00043627,1,48,2,Single,FALSE,Employed,3,49310,FALSE,FALSE,TRUE,100,211606453.28282827
70871_E02001778,69309_E00043627,E02001778,E00043627,2,37,2,Single,FALSE,Employed,7,19310,FALSE,FALSE,TRUE,52,261939416.28959274
68289_E02001778,54245_E00043630,E02001778,E00043630,1,44,2,Single,FALSE,Employed,2,25200,TRUE,TRUE,FALSE,71,134118719.95975856
67438_E02001778,42811_E00043636,E02001778,E00043636,1,25,2,Single,FALSE,Employed,1,68850,FALSE,FALSE,FALSE,75,243145694.84684682
73478_E02001779,53392_E00043679,E02001779,E00043679,1,27,2,Single,FALSE,Employed,9,16040,TRUE,FALSE,TRUE,53,259832385.99419454
74028_E02001779,52238_E00044015,E02001779,E00044015,1,45,2,Single,FALSE,Employed,5,47770,FALSE,FALSE,FALSE,61,254268046.55737713
73116_E02001779,67615_E00044024,E02001779,E00044024,1,17,2,Single,FALSE,Employed,4,5350,FALSE,FALSE,TRUE,73,192497581.9634703
80114_E02001780,22697_E00043776,E02001780,E00043776,1,61,2,Single,FALSE,Employed,9,7290,FALSE,FALSE,FALSE,83,315438105.7302381
81616_E02001780,12996_E00043776,E02001780,E00043776,2,20,2,Single,FALSE,Employed,9,3420,FALSE,FALSE,FALSE,72,191106909.83959317
78779_E02001780,35559_E00043781,E02001780,E00043781,1,19,2,Single,FALSE,Employed,2,17630,FALSE,FALSE,TRUE,57,199740171.8045113
82902_E02001780,53715_E00043781,E02001780,E00043781,2,55,2,Single,FALSE,Employed,5,28890,TRUE,FALSE,FALSE,58,165751707.92498484
84841_E02001781,15459_E00043664,E02001781,E00043664,1,21,2,Single,FALSE,Employed,5,13880,TRUE,FALSE,TRUE,52,249807475.5279035
84943_E02001781,1564_E00043665,E02001781,E00043665,1,24,2,Single,FALSE,Employed,7,11000,TRUE,TRUE,FALSE,62,160807325.1454257
87333_E02001781,1564_E00043665,E02001781,E00043665,2,18,2,Single,FALSE,Employed,6,6260,FALSE,FALSE,FALSE,51,103330117.41176464
84921_E02001781,59770_E00044022,E02001781,E00044022,1,24,2,Single,FALSE,Employed,9,6530,TRUE,TRUE,FALSE,54,281438578.47658986
90934_E02001782,29549_E00043880,E02001782,E00043880,1,25,2,Single,FALSE,Employed,4,18360,TRUE,FALSE,TRUE,55,149322168.21548823
90976_E02001782,16284_E00043884,E02001782,E00043884,1,26,2,Single,FALSE,Employed,4,15220,FALSE,FALSE,TRUE,75,101904764.2522523
90635_E02001782,3426_E00043891,E02001782,E00043891,1,19,2,Single,FALSE,Unemployed,7,6640,FALSE,FALSE,FALSE,70,198818110.99378878
90840_E02001782,7897_E00043892,E02001782,E00043892,1,23,2,Single,FALSE,Employed,6,8000,TRUE,FALSE,TRUE,70,290910139.04761916
90892_E02001782,54761_E00043897,E02001782,E00043897,1,24,2,Single,FALSE,Employed,5,27280,FALSE,FALSE,FALSE,61,221735689.61748633
90538_E02001782,57360_E00043899,E02001782,E00043899,1,17,2,Single,FALSE,Employed,4,6150,FALSE,FALSE,FALSE,97,131432489.39003439
96553_E02001782,18902_E00043899,E02001782,E00043899,2,48,2,Single,FALSE,Employed,6,26670,TRUE,FALSE,FALSE,64,105299522.22222222
92599_E02001782,40847_E00043978,E02001782,E00043978,1,57,2,Single,TRUE,Unemployed,5,33400,FALSE,FALSE,FALSE,88,176348854.54545456
100687_E02001783,17465_E00043609,E02001783,E00043609,1,35,2,Single,FALSE,Unemployed,4,26260,FALSE,FALSE,FALSE,114,115865488.68343773
100544_E02001783,17465_E00043609,E02001783,E00043609,1,32,2,Single,FALSE,Employed,4,15980,FALSE,FALSE,FALSE,114,115865488.68343773
104100_E02001783,49315_E00043609,E02001783,E00043609,2,33,2,Single,TRUE,Employed,6,21290,FALSE,FALSE,TRUE,136,157982643.3115468
100363_E02001783,16262_E00043616,E02001783,E00043616,1,28,2,Single,FALSE,Employed,7,12100,TRUE,FALSE,TRUE,97,147454968.06271473
103339_E02001783,16262_E00043616,E02001783,E00043616,2,19,2,Single,FALSE,Employed,7,8050,FALSE,FALSE,FALSE,60,179201420.2259887
100026_E02001783,32241_E00043617,E02001783,E00043617,1,19,2,Single,FALSE,Employed,7,11120,FALSE,FALSE,TRUE,86,132157832.22982213
103578_E02001783,32241_E00043617,E02001783,E00043617,2,24,2,Single,FALSE,Employed,1,29580,FALSE,FALSE,FALSE,52,157254828.80844647
107262_E02001784,21881_E00043820,E02001784,E00043820,1,25,2,Single,FALSE,Employed,4,19600,TRUE,FALSE,FALSE,59,171361623.49503213
107182_E02001784,12828_E00043826,E02001784,E00043826,1,23,2,Single,FALSE,Employed,9,14410,TRUE,FALSE,TRUE,53,107704732.22060964
106974_E02001784,55187_E00043959,E02001784,E00043959,1,17,2,Single,FALSE,Employed,9,2340,FALSE,FALSE,TRUE,61,289797798.3606558
107238_E02001784,61246_E00043961,E02001784,E00043961,1,24,2,Single,FALSE,Employed,7,9480,FALSE,FALSE,TRUE,53,138581010.23222065
107708_E02001784,52573_E00043964,E02001784,E00043964,1,38,2,Single,TRUE,Employed,5,27300,FALSE,FALSE,FALSE,76,140762435.71929827
113708_E02001785,41489_E00044093,E02001785,E00044093,1,17,2,Single,FALSE,Employed,7,5740,FALSE,FALSE,FALSE,58,209911176.4367816
113745_E02001785,60121_E00044098,E02001785,E00044098,1,18,2,Single,FALSE,Employed,7,6700,FALSE,FALSE,FALSE,67,169784973.13432837
114475_E02001785,16273_E00044105,E02001785,E00044105,1,39,2,Single,FALSE,Employed,3,28670,FALSE,FALSE,TRUE,59,349192873.93337226
121476_E02001786,31626_E00044116,E02001786,E00044116,1,18,2,Single,FALSE,Employed,5,9820,FALSE,FALSE,FALSE,57,239473760.52631575
121588_E02001786,951_E00044118,E02001786,E00044118,1,21,2,Single,FALSE,Unemployed,7,6330,FALSE,FALSE,FALSE,57,198923442.10526317
121544_E02001786,67775_E00044128,E02001786,E00044128,1,20,2,Single,FALSE,Employed,7,9400,TRUE,FALSE,TRUE,75,179594409.44144136
121983_E02001786,56473_E00044133,E02001786,E00044133,1,30,2,Single,TRUE,Employed,1,45480,TRUE,TRUE,TRUE,60,192565010.05649716
121488_E02001786,18522_E00044136,E02001786,E00044136,1,18,2,Single,FALSE,Employed,1,15860,FALSE,FALSE,TRUE,70,107327175.17598344
128300_E02001787,69599_E00043809,E02001787,E00043809,1,20,2,Single,FALSE,Employed,9,4180,TRUE,FALSE,FALSE,78,146753113.4865134
131270_E02001787,13147_E00043809,E02001787,E00043809,2,33,2,Single,TRUE,Employed,9,5340,FALSE,FALSE,FALSE,66,156373339.41724938
128195_E02001787,25749_E00043817,E02001787,E00043817,1,17,2,Single,FALSE,Employed,7,5600,FALSE,FALSE,FALSE,64,247745963.4920635
131087_E02001787,55273_E00043817,E02001787,E00043817,2,28,2,Single,TRUE,Employed,3,14950,FALSE,FALSE,FALSE,52,203438337.1040723
134638_E02001788,52381_E00043723,E02001788,E00043723,1,43,2,Married,TRUE,Employed,1,42880,TRUE,TRUE,FALSE,58,317615856.2915909
137212_E02001788,52381_E00043723,E02001788,E00043723,2,34,2,Married,TRUE,Employed,2,22980,TRUE,TRUE,FALSE,53,147700344.26705366
134214_E02001788,32365_E00043725,E02001788,E00043725,1,31,2,Single,FALSE,Unemployed,9,23510,TRUE,TRUE,TRUE,132,245210755.4649549
